title,author,condition,price
Captain's Orders,by Frank Elias,Rare Books,£6.99
Hastings To Culloden,by Peter Young and John Adair,Rare Books,£7.29
Oil And Politics,by Henri Madelin,Rare Books,£6.99
Aggression: A Social Psychological Analysis,by Leonard Berkowitz [Editor],Rare Books,£13.09
The Visitors' Book: England and the English as Others Have Seen Them A.D.1500 to 1950,by Harry Ballam and Roy Lewis (Ed.),Rare Books,£6.99
The Dorset Year Book 1935,by Unstated,Rare Books,£6.99
The Triumph of Tyranny,by Stephen Borsody,Rare Books,£6.99
The Diplomatic Theses And Documents Of Dr. Morinosuke Kajima,by Morinosuke Kajima,Rare Books,£8.69
Humanism & Politics,by Albert William Levi,Rare Books,£14.09
The Communist States & the West,by A. Bromke & P. E. Uren (Ed.),Rare Books,£6.39
The Electoral System in Britain 1918-1951,by D. E. Butler,Rare Books,£6.99
Culture and Commitment,by Margaret Mead,Rare Books,£6.39
Education In Australia,by Various,Rare Books,£7.39
No Expenses Spared,by Robert Winnettand Gordon Rayner,Rare Books,£6.99
The Saar Controversy,by W. R. Bisschop,Rare Books,£8.49
The Revolt Of The Netherlands (1555-1609),by P. Geyl,Rare Books,£6.99
"The Making of American Society, Vol II Since 1865",by Edwin C Rozwenc,Rare Books,£10.69
Unification of the World,by Paul De Hevesy,Rare Books,£10.79
"Morals, Law and Life;: an Examination of the Book: the Sanctity of Life and the Criminal Law",by Cathal Brendan Daly,Rare Books,£10.59
Heraldry in England,by Sir Anthony Richard Wagner,Rare Books,£6.39
The Irresistible Movement of Democracy,by John Simpson Penman,Rare Books,£9.19
The Politics of Victory,by Tom Wintringham,Rare Books,£7.39
"The Progress Of A Plough-boy To A Seat In Parliament, As Exemplified In The History Of The Life Of William Cobbett, Member For Oldham",by William Reitzel ed.,Rare Books,£6.99
"Recollections of Old Country Life Social, Political, Sporting, & Agricultural.",by J K Fowler,Rare Books,£6.99
Ardennes Break-through,by R. L. Enfield,Rare Books,£6.39
"Natural Health, Sugar and the Criminal Mind",by J. I. Rodale,Rare Books,£17.99
Proud Waters,by Ewart Brookes,Rare Books,£16.19
Reclaiming the Waste: Britains Most Urgent Problem,by Peter Anderson Graham,Rare Books,£19.69
A Home Tour Through the Manufacturing Districts of England in the Summer of 1835,by Sir George Head,Rare Books,£16.39
Government of Cities in The United States,by Harold Zink,Rare Books,£18.09
Social Minority,by Peter Townsend,Rare Books,£9.59
The Practitioner Handbooks: Psychology in General Practice,by Alan Moncrieff (Ed.),Rare Books,£8.89
The Making of the President 1960,by Theodore H.White,Rare Books,£13.99
Races of Africa (Opus Books),by C.G. Seligman,Rare Books,£17.39
The Fearful Master: A Second Look at the United Nations,by Griffin,Rare Books,£35.99
Fly For Your Life,by Larry Forrester,Rare Books,£6.49
"As From Kemmel Hill: An Adjutant In France And Flanders, 1917-1918",by Arthur F. Behrend,Rare Books,£19.99
Leisure the Basis of Culture.,by Josef Pieper,Rare Books,£30.69
"The Despatches Of Lord French: Mons, The Marne, The Aisne, Flanders etc",by Lord French,Rare Books,£60.49
Fund Raising In The United States: Its Role In America's Philanthropy,by Scott M. Cutlip,Rare Books,£72.69
Handwriting Analysis Dictionary: How to Identify and Rate the Intensity of Personality Traits That Can be Found in Handwriting,by Lorraine Owens,Rare Books,£21.39
Key of Destiny,by Harriette Augusta Curtiss,Rare Books,£47.69
Concentration: A Practical Course With A Supplement On Meditation,by Ernest Wood,Rare Books,£18.99
Talk about America,by Alistair Cooke,Rare Books,£20.19
Call Me Captain,by Paul Stanton,Rare Books,£26.49
The Psychiatric Professions,by William A. Rushing,Rare Books,£47.69
Confessions Of A Special Agent,by Captain Jack Evans,Rare Books,£21.79
Pattle - Supreme Fighter in the Air,by E.C.R. Baker,Rare Books,£20.39
The Brigade,by Hanoch Bartov,Rare Books,£22.19
The British General Election of 1964,"by D E Butler, Anthony King",Rare Books,£23.09
Britain According to Kaleb: The Wonderful World of Country Life,by Kaleb Cooper,Rare Books,£18.99
The Sunburst and the Dove,by Eamon Francis,Rare Books,£19.59
"May Contain Lies: How Stories, Statistics and Studies Exploit Our Biases - And What We Can Do About It",by Alex Edmans,Rare Books,£23.89
The Price of Glory : Verdun 1916,by Alistair Horne,Rare Books,£4.79
Studies in the Social Services,by Sheila Ferguson and Hilde Fitzgerald,Rare Books,£11.99
"Blood, White And Blue",by Peter Stanley Williams,Rare Books,£12.79
Range War,by Tom W. Blackburn,Rare Books,£7.69
How The Girl Guides Won The War,by Janie Hampton,Rare Books,£15.99
Brute Force,by Andy McNab,Rare Books,£6.19
British Local Government,by E. C. R. Hadfield James E. MacColl,Rare Books,£8.39
"History of the Second World War, Volume I",by H.C. O'Neill (ed.),Rare Books,£7.69
The Dam Busters,by Paul Brickhill,Rare Books,£4.29
Reefer and Rifleman: A Tale of the Two Services,by J Percy-Groves,Rare Books,£9.99
Twenty-Five Centuries of Sea Warfare,by Jacques Mordal,Rare Books,£5.09
The Coalition and the Constitution,by Vernon Bogdanor,Rare Books,£5.89
Before Daybreak,by James Lansdale Hodson,Rare Books,£20.19
The Silent War,by Martens Allard,Rare Books,£19.89
The Working Constitution of the United Kingdom and its Outgrowths,by L.Courtney,Rare Books,£7.79
The Army And The Man. An Examination Of Human Problems In Military Life.,by John Knott,Rare Books,£16.69
The New Psychology,by Alfred Stringer,Rare Books,£7.59
Heroes of the Fighting RAF,by Leonard R. Gribble,Rare Books,£7.99
Organic to Human: Psychological and Sociological,by Henry Maudsley,Rare Books,£21.49
Trafalgar. The Nelson Touch. J H Owen's Copy,by David Howarth,Rare Books,£8.09
Famous Regiments: The Royal Norfolk Regiment,by Tim Carew,Rare Books,£15.99
"The House the Left Built: Inside Labour Policy-Making, 1970-75",by Michael Hatfield,Rare Books,£11.99
Childhood and Adolescence,by J. A. Hadfield,Rare Books,£4.49
The Lure of Greatness England's Brexit & America's Trump,by Anthony Barnett,Rare Books,£12.39
"The Energy Bus: 10 Rules to Fuel Your Life, Work, and Team with Positive Energy",by Jon Gordon,Rare Books,£12.89
Unbroken - The Story Of A Submarine,by Alastair Mars,Rare Books,£10.49
War on America: Seen from the Indian Ocean,by James R. Mancham,Rare Books,£5.99
The Changing Political Thought Of John Adams.,by John R Howe,Rare Books,£4.59
The Second Civil War,by Garry Wills,Rare Books,£12.79
The People of Devon in the First World War,by David Parker,Rare Books,£5.59
Motivation,by Phil Evans,Rare Books,£3.89
Bitwa O Posnan 1945,by Zbigniew Szumowski,Rare Books,£11.59
An Introduction to Statistics for the Social Sciences,by T.G.Connolly W.Sluckin,Rare Books,£3.89
Policy,by Trevor Timbs,Rare Books,£24.69
Into Battle - Speeches By the Right Hon. Winston S. Churchill,by Winston S Churchill,Rare Books,£8.19
The Preflighter: Handbook of the Aviation Cadet Wing USAF Preflight School,by Unstated,Rare Books,£15.59
A Key To Victory - A Study In War Planning,by Clive Garsia,Rare Books,£21.29
Whitehall Town Hall,by F. W. G. Benemy,Rare Books,£9.69
Freedom in the Air Song Movements of the 60S,by Josh Dunson,Rare Books,£7.59
Crisis Government,by Lindsay Rogers,Rare Books,£11.99
The Psychology of the Infant,by Dr. Siegfried Bernfeld,Rare Books,£26.39
Oundle Memorials of the Second World War 1939-1945,,Rare Books,£10.89
Kitchener's Army and The Territorial Forces,by Edgar Wallace,Rare Books,£11.99
Combat World War I,by Don Congdon,Rare Books,£7.99
Coronel and The Falklands,by Geoffrey Bennett,Rare Books,£4.29
Psychology In The Classroom,by James Mainwaring,Rare Books,£5.89
The Sixty Minute Grandparent: Becoming the Best Grandparent You Can Be,by Rob Parsons,Rare Books,£6.79
The Song of Hiawatha,by Henry Wadsworth Longfellow,Rare Books,£20.99
The Physiology of Sex,by Kenneth Walker,Rare Books,£4.29
The Boys of the Red House,by E. Everett Green,Rare Books,£7.09
Art Of War In The Middle Ages A.D. 378-1515,by C. W. C. Oman,Rare Books,£9.29
Wings of the Wind,by Peter Stainforth,Rare Books,£8.29
Vital Things for Lively Youngsters,by T.J.S.Rowland & L.G.Smith,Rare Books,£6.79
Coston Gun,by Martyn Sherwood,Rare Books,£7.39
Handbook of Social Studies,by Joan Dray and David Jordan,Rare Books,£5.49
Spiritual Science: Why Science Needs Spirituality to Make Sense of the World,by S.Taylor,Rare Books,£10.79
Mechanical Vehicle Training: Vol. II - General Mechanical Principles of Tracked and Wheeled Vehicles 1953,by War Office,Rare Books,£6.19
The Fighting Fame Of The King's Ships,by Edward Fraser,Rare Books,£7.29
Secret Missions of the Civil War,by Philip Stern,Rare Books,£5.49
The British Political Elite,by W.L. Guttsman,Rare Books,£7.59
The Post-War Condition of Britain,by G. D. H. Cole,Rare Books,£20.39
Introducing Psychology (Penguin Handbooks),by R.F.Dossetor J.Henderson,Rare Books,£3.99
Britain Between the Wars 1918-1940,by Charles Loch Mowat,Rare Books,£6.29
The Political Battle of 1912,by Thomas H. Russell (ed),Rare Books,£17.89
Introductory Lectures On Psycho - Analysis,by S.Freid,Rare Books,£22.89
Anonymous Empire,by S. E. Finer,Rare Books,£9.99
The Dam Busters,by Paul Brickhill,Rare Books,£4.49
The Conservative Party 1918-1970,by T. F. Lindsay,Rare Books,£5.99
Government and the Governed; History of Political Ideas and Political Practice,by R.H.S. Crossman,Rare Books,£5.99
International Politics; Conflict and Harmony,by Joseph Frankel,Rare Books,£7.79
Patch of Hell,by Alex Hardy,Rare Books,£14.09
Escape Through Yugoslavia,by Tom Thompson,Rare Books,£5.99
Psychological Medicine: A Short Introduction to Psychiatry,by D.Curran,Rare Books,£6.59
"Social Class, the Nominal Group and Verbal Strategies",by P.R. Hawkins,Rare Books,£6.59
"The Banking Systems of Great Britain, France, Germany & the United States of America",by Kenneth MacKenzie,Rare Books,£7.49
"British Sea Power, Naval Policy in the Twentieth Century",by B.B. Schofield,Rare Books,£15.69
Life in the Twenty-First Century,by M.Vassiliev,Rare Books,£6.69
Essays on 'The Welfare State',by R. M. Titmuss,Rare Books,£5.29
Government Of Britain: The Commonwealth Countries And The Dependencies,by Harold Plaskitt and Percy Jordan,Rare Books,£5.29
The Air Trail,by Geo E. Rochester,Rare Books,£7.69
China - The Model World,by Ping-Chia Kuo,Rare Books,£3.89
Decision Making,by Ward Edwards (Edt.),Rare Books,£4.89
Mother of Parliaments,by C. R. Benstead,Rare Books,£6.39
How to Raise a Brighter Child: The Case for Early Learning,by J.Beck,Rare Books,£6.09
Italian Women Confess,by Gabriella Parca,Rare Books,£4.49
"The Second World War 8, Victory in Africa",by Winston S. Churchill,Rare Books,£4.49
Prospect of Political Economy,by Henry Smith,Rare Books,£6.89
Guy Gibson,by Edmund Burke,Rare Books,£14.89
The Luck Of The Secret Service,by William Le Queux,Rare Books,£14.49
Class and Class Conflict in an Industrial Society,by Ralf Dahrendorf,Rare Books,£6.09
Portrait of India,by Ved Mehta,Rare Books,£4.49
The Rise And Fall Of The Ex-Socialist Government,by Christopher Hollis,Rare Books,£6.79
Ruskin's Politics,by Bernard Shaw,Rare Books,£3.89
The Social Psychology of Industry,by J. A. C.Brown,Rare Books,£4.49
Protest or Power?: Study of the Labour Party,by Margaret Stewart,Rare Books,£3.89
News Of Battle,by E.H.Currey,Rare Books,£6.39
Palaces of the People: a Social History of Commercial Hospitality,by Arthur White,Rare Books,"£8,39"
Parliament: A Survey,by Various s,Rare Books,"£15,99"
Dictionary of Battles from the Earliest Date to the Present Time,by Thomas Benfield Harbottle,Rare Books,"£6,79"
The Israelis; Profile of a People,by Ruth Bondy,Rare Books,"£8,09"
Karl Marx Selected Works: Vol.1,by Various,Rare Books,"£10,29"
The Psychology of Learning,by James Deese,Rare Books,"£10,49"
Member of Parliament,by D. M. Prentice,Rare Books,"£6,79"
The Child is Right,by J.Hemming & J.Balls,Rare Books,"£6,79"
Cheshire V.C.,by Russell Braddon,Rare Books,"£6,99"
Relative Deprivation And Social Justice: A Study Of Attitudes To Social Inequality In Twentieth-Century England.,by W.G. Runciman,Rare Books,"£13,79"
A Survey of Greek Civilization,by J. P. Mahaffy,Rare Books,"£8,49"
The Parliamentary Powers of English Government Departments,by John Willis,Rare Books,"£30,19"
How to Make Psychology Work For You,by Dr. Abraham P. Sperling,Rare Books,"£7,69"
What Happens To Children: The Origins Of Violence A Collection Of Stories Told By Children Who Could Not Write Them,by Valerie Yule (ed),Rare Books,"£13,69"
The Gun Collector's Handbook of Values,by Charles Edward Chapel,Rare Books,"£6,79"
The Second World War: Volume I - The Gathering Storm,by Winston S. Churchill,Rare Books,"£6,79"
The Second World War: Volume II - Their Finest Hour,by Winston S. Churchill,Rare Books,"£5,99"
Socialism and Democracy in Europe,by Samuel P. Orth,Rare Books,"£11,99"
"Wine, Women And War: A Diary Of Disillusionment",by Anonymous,Rare Books,"£10,89"
Flanders And Other Fields,by Baroness de T'Serclas,Rare Books,"£13,09"
Democracy Up to Date,by C.Stafford,Rare Books,"£9,49"
Chindit Column,by Charles Carfrae,Rare Books,"£21,49"
War In The Air,by Gerald Bowman,Rare Books,"£16,09"
The Elements of Navigation,by Charles H. Cotter,Rare Books,"£15,89"
An Introduction to Projective Techniques & Other Devices for Understanding the Dynamics of Human Behavior,by Harold H Anderson & Gladys L Anderson,Rare Books,"£15,09"
Psychology The Nurse And The Patient,by Doris Maude Odlum,Rare Books,"£7,49"
Mr. Lloyd George: A Study,by Sir Charles Mallet,Rare Books,"£6,79"
The Wisdom of Disraeli,by T. Comyn-Platt,Rare Books,"£6,19"
"Preston's Royal Infirmary: A History of Health Care in Preston, 1809-1986",by John Wilkinson,Rare Books,"£11,69"
Voice of Civilisation: an Enquiry into Advertising,by Denys Thompson,Rare Books,"£13,09"
Parliamentary Debates on the Dissenters' Chapel Bill,by Unstated,Rare Books,"£17,19"
"Political Issues and Outlooks; Speeches Delivered Between August, 1908, and February, 1909",by William H Taft,Rare Books,"£18,59"
PT 109: John F. Kennedy in World War II,by Robert J. Donovan,Rare Books,"£13,09"
British Foreign Policy: Isolation or Intervention,by Maurice Bruce,Rare Books,"£8,39"
Above And Beyond The Call Of Duty. Commemorating The One Hundredth Anniversary Of The Medal Of Honor 1863-1963,by William Parker,Rare Books,"£16,39"
Personality in Politics Studies of Contemporary Statesmeen,by Arthur Salter,Rare Books,"£8,09"
A History Of Political Thought In The English Revolution,by Perez Zagorin,Rare Books,"£15,79"
"Their Finest Hour - Alone September - December, 1940 - the Second World War Book IV",by Winston S. Churchill,Rare Books,"£8,99"
The Greatest Raid of All,by C.E. Lucas Phillips,Rare Books,"£7,89"
The British Approach to Politics,by Michael Stewart,Rare Books,"£5,69"
The Wonders of War Inventions,by Gibson,Rare Books,"£14,69"
Flying Through Fire: FIDO - The Fog Buster of World War Two (Aviation),by Geoffrey Williams,Rare Books,"£13,09"
Psychology: What It Has To Teach You About Yourself And The World You Live In,by Everett Dean Martin,Rare Books,"£8,09"
The Pattern Of Communist Revolution,by Hugh,Rare Books,"£9,19"
A Stillness at Appomattox,by Bruce Catton,Rare Books,"£5,39"
The Dam Busters,by Paul Brickhill,Rare Books,"£4,79"
The Northern Tangle: Scandinavia and the Post-War World,by Rowland Kenney,Rare Books,"£6,79"
Esp Extrasensory Perception The Fascinating World of Parapsychology,by Simeon Edmunds,Rare Books,"£18,69"
American Foreign Policy Since World War II,by John W. Spanier,Rare Books,£6.19
Wings Beyond Rio,by J. Gordon Robinson,Rare Books,£6.79
Youth - The Years From Ten to Sixteen,by Arnold Gesell et al,Rare Books,£8.19
Backbench Opinion in the House of Commons 1955-59,"by S. E. Finer, H. B. Berrington, et al",Rare Books,£7.49
Great Exploits of the Second World War,by G.F. Lamb,Rare Books,£5.49
Politics and the Social Sciences,by S. Martin Lipset,Rare Books,£26.29
Marine Radar,by D. G. Lang,Rare Books,£11.59
The Immigrant Upraised,by Andrew F Rolle,Rare Books,£9.49
The Second World War 4.The Commonwealth alone,by Winston S. Churchill,Rare Books,£5.49
Travel While You Work,by Joan Llewelyn Owens,Rare Books,£11.99
Famous Regiments: The 17th 21st Lancers,by R.L.V. Ffrench Blake,Rare Books,£19.19
The Greek Passion,by Kenneth Young,Rare Books,£18.79
"The Howling Mob, an Indictment of Democracy",by Harold Begbie,Rare Books,£7.29
The Moon Is Up - An Anthology for Older People,by Dorothy Saunders,Rare Books,£9.19
