title,author,condition,price
Love Without Fear,by Dr. Eustace Chesser,Rare Books,£5.89
An Astrologer's Day and Other Stories,by R. K. Narayan,Rare Books,£7.29
Be your own weatherman: A book on practical weather forecasting for the outdoor enthusiast,by C Gibson,Rare Books,£7.29
Fox Evil,by Minette Walters,Rare Books,£5.89
"The Saturday Evening Post, October 3, 1964 237th Year, No 34",by Various s,Rare Books,£5.29
Design & Handicraft,by A. C. Horth,Rare Books,£5.29
The Gramophone Volume XL June 1962-May 1963,by Cecil Pollard & Anthony Pollard,Rare Books,£8.89
The Gramophone Volume XXXV June 1957-May 1958,by Sir Compton Mackenzie,Rare Books,£7.29
Sea Adventurers,by none stated,Rare Books,£6.19
The Shakespeare Exhibition 1564-1964,by Unstated,Rare Books,£6.79
A Century Of Conflict 1850-1950: Essays For A.J.P. Taylor,by M. Gilbert (ed),Rare Books,£7.09
Peace of Mind,by Joshua Loth Liebman,Rare Books,£6.99
Ups and Downs in Married Life,by Edward F. Griffith,Rare Books,£6.39
The Music Lover's Bedside Book,by Cyril Clarke,Rare Books,£5.49
How to Grow House Plants (Play Ideas Series),by Millicent E. Selsam,Rare Books,£6.39
Securities Regulation. 1988 Supplement,by Marc I. Steinberg,Rare Books,£6.69
The Study of Language; a Survey of Linguistics and Related Disciplines in America,by John Bissell Carroll,Rare Books,£6.19
The Modern Dictionary of Quotations: A Collection of Familiar Quotations and Proverbs from Early Times to the Present Day,by R.Hyman,Rare Books,£5.89
Functional View of Language,by Andre Martinet,Rare Books,£5.89
Harrap's Concise French and English Dictionary,by R P Jago (Ed.),Rare Books,£6.89
Bees for Pleasure and Profit,by G. Gordon Samson,Rare Books,£6.49
Tristi Amori - Diritti Dell'Anima,by Giuseppe Giacosa,Rare Books,£4.89
The Changing Village; an Essay on Rural Reconstruction,by Frederick George Thomas,Rare Books,£7.39
A Short Commercial Geography,by Lionel Lyde,Rare Books,£7.49
I.C.S. Reference Library Vol.45a,by Alfred W.S. Cross,Rare Books,£7.89
Starting Your Own Business,by Hugh Dykes,Rare Books,£6.09
A Guide To The Records,by Jones Philip E. And Smith Raymond,Rare Books,£5.89
Rules of Sociological Method,by Emile Durkheim,Rare Books,£6.29
Compost Fruit Growing,by S.R. Williams,Rare Books,£5.29
"Incognita, and, the Way of the World",by William Congreve,Rare Books,£5.89
Complete Guide to Etiquette,by Betty Messenger,Rare Books,£8.49
The Book of Pall Mall,by J. M. Scott,Rare Books,£7.29
Cambridge,by J.W. Clark,Rare Books,£6.39
How to Run a Troop,by Gilcraft,Rare Books,£7.09
Not Without Prejudice,by Lord Hewart,Rare Books,£7.79
Introducing Water Ski-Ing,by Peter Felix,Rare Books,£5.29
An Outline History of English Literature,by William Henry Hudson,Rare Books,£6.99
What Marx Really Said,by H.B. Acton,Rare Books,£6.49
Statistics for the Teacher or How to Put Figures in Their Place,by A.C. Crocker,Rare Books,£4.89
Elizabethan Drama,by Janet Spens,Rare Books,£5.89
Journey Through Adolescence (Penguin Handbooks),by Doris Odlum,Rare Books,£4.89
An Outline of English Structure,by G. L. Trager & H. L. Smith,Rare Books,£7.19
Chartering and Shipping Terms,by J. Bes,Rare Books,£8.29
Basil Jellicoe,by Kenneth Ingram.,Rare Books,£10.09
"The World's Progress, Vol. VI",by Various,Rare Books,£7.69
The Gentle Art Of Angling,by Corrigeen,Rare Books,£6.59
Wolf Cub Ways,by Y. S. Baume,Rare Books,£5.29
Workshop Notes And Sketches For Handicraft Classes: Being A First Years' Course In Wood And Metal Working,by Thomas A. Clark,Rare Books,£9.49
Literary Essays,by Lord Macaulay,Rare Books,£6.99
Kansainvalinen Politiikka: Vol. I,by K. Killinen,Rare Books,£7.89
T W Holmes - A Tribute of Affection and Esteem,by Various s,Rare Books,£8.79
Talking Out of Doors,by H.L. Gee,Rare Books,£7.19
Brasstacks; The Case for Sanity in Advertising,by Geo. S. Royds,Rare Books,£8.19
A Dictionary of Similes,by F.J. Wilstack,Rare Books,£7.69
Heating and Air-Conditioning of Buildings,by O. Faber and J.R. Kell,Rare Books,£7.89
"Authority, Responsibility And Education",by Richard Peters,Rare Books,£6.59
Rubber,by Philip Schidrowitz,Rare Books,£7.09
Hearts of Controversy,by Alice Meynell,Rare Books,£6.29
Methodik Des Unterrichts in Der Erdkunde,by Heinrich Fischer,Rare Books,£5.79
"La Faculte de Theologie de Paris, Tome Troisieme",by P. Feret,Rare Books,£7.19
"La Faculte de Theologie de Paris, Tome Deuxieme",by P. Feret,Rare Books,£6.99
"Liber Memorialis, Notices Biographiques - Volume I",by Faculte de Philosophie et Lettres Faculte de Driot,Rare Books,£6.79
"Liber Memorialis, Notices Biographiques - Volume II",by Various s,Rare Books,£6.79
"American State Universities, Their Origin and Progress",by Andrew Ten Brook,Rare Books,£7.59
"Die Ignatianischen Briefe Und Ihr Neuester Kritiker, Ein Streitschrift Gegen Herrn Bunsen",by F Chr. Baur,Rare Books,£5.69
"The Development of the Professional Education of Teachers in Pennsylvania. Submitted in Partial Fulfillment of the Requirements for the Degree of Doctor of Philosophy in the Faculty of Philosophy, Col",by William S. Taylor,Rare Books,£6.29
Communication as Education,by B. K. Wadia,Rare Books,£7.09
The Reconstruction of the Curriculum of the Elementary Schools of India,by Thottungal Ninan Jacob,Rare Books,£7.09
Dyeing of Cellulosic Fibres and Related Processes,by S.R. Cockett & K.A. Hilton,Rare Books,£5.49
"Textile Fibers, Yarns and Fabrics: A Comparative Survey of Their Behav",by Ernest R. Kaswell,Rare Books,£5.69
S. Gavdentii Episcopi Brixiensis Tractatvs,by A. Glveck,Rare Books,£8.89
An Introduction to The Study of English Fiction,by William Edward Simonds,Rare Books,£7.29
"""The People"" Correspondence Tournament",by None Stated,Rare Books,£4.89
Approaches to Language & Literature,by Unstated,Rare Books,£7.49
The Game of Draughts: Fifth International Match Between England and Scotland,by None Stated,Rare Books,£7.39
"Second Report of the Royal Commission Appointed to Inquire Into The Working of the Elementary Education Acts, England and Wales",by Elementary Education Acts,Rare Books,£7.29
"Third Report of the Royal Commission Appointed to Inquire Into The Working of the Elementary Education Acts, England and Wales",by Unstated,Rare Books,£7.49
"Digest of Evidence Taken by the Royal Commission Appointed to Inquire into the Working of the Elementary Education Acts, England and Wales",by Unstated,Rare Books,£7.49
Report Made to His Majesty By a Royal Commission of Inquiry into the State of the Universities of Scotland,by Various s,Rare Books,£8.39
Religious Teaching in Secondary Schools; Suggestions to Teachers and Parents,by George C Bell,Rare Books,£7.39
The Idea and Practice of General Education,by The University of Chicago Press,Rare Books,£7.29
Inaugural Address of Robert Gordon Sproul as President of the University,by University of California,Rare Books,£6.59
Reconstruction and Education in Rural India,by Prem Chand Lal,Rare Books,£7.49
"Writings of John Fox, Bale, and Coverdale",by Various,Rare Books,£7.59
A Journal of The Plague Year,by Daniel Defoe,Rare Books,£6.09
Syntax of the Moods and Tenses in New Testament Greek,by Ernest De Witt Burton,Rare Books,£5.49
The Standard Guide to Mexico and the Caribbean. 1958-1959 edition,by Lawrence Martin,Rare Books,£5.49
The Trade of The Indian Ocean,by V. Anstey,Rare Books,£5.49
The Behaviour of Animals,by E. S. Russell,Rare Books,£5.49
On The Improvement Of Society By The Diffusion Of Knowledge,by Thomas Dick,Rare Books,£7.09
Putnam's Dictioanry of Evemts,by George Palmer Putnam,Rare Books,£5.79
"International Match Between Scotland and England, Games Played By Picked Teams in Glasgow, 1st, 3rd, and 4th April, 1899",by Unstated,Rare Books,£6.29
Objection Overruled,by David Boulton,Rare Books,£5.49
"The Text Of The Canterbury Tales, Volume V Part I",by John M. Manly Edith Rickert,Rare Books,£8.89
"Food Supply and Raw Materials in Japan: An Index of the Physical Volume of Production of Foodstuffs, Industrial Crops, and Minerals 1894-1927",by E. F. Penrose,Rare Books,£6.49
Successful Instruction 1951,by War Office,Rare Books,£5.79
Reincarnation Based on Facts,by Karl E. Muller,Rare Books,£7.49
The Domestic Management of Cases of Pulmonary Tuberculosis,by Anon,Rare Books,£7.19
The Analysis of Silicate And Carbonate Rocks,by W. F. Hillebrand,Rare Books,£6.89
Amos Among the Prophets,by J.K. Howard,Rare Books,£6.59
The Department of Education in the University of Manchester 1890 - 1911,by None Stated,Rare Books,£7.19
"The Sphere Vol CXLIV No 1880 Feb 1, 1936",by None Stated,Rare Books,£6.49
The New Zealand Journal of Agriculture Vol 41,by A. J. Murdoch,Rare Books,£7.49
Froebel's Chief Writings on Education,by S. S. F. Fletcher,Rare Books,£6.79
Felix Holt the Radical (A London Panther),by George Eliot,Rare Books,£5.59
"Lectures on the Science and Art of Education, with Other Lectures and Essays",by Joseph Frank Payne,Rare Books,£5.69
"A Medley: Contributed for the Benefit of the Gentlewomens Association, November, MDCCCXCIX",by Gentlewomen's Association,Rare Books,£5.19
Louis Jolliet : Explorer of Rivers,by Virginia Eifert,Rare Books,£6.99
"Tropical Aquariums, Plants and Fishes",by A. Laurence Wells,Rare Books,£7.39
Catalogue de La Bibliotheque,by M Ernest Renan,Rare Books,£7.69
Italy To-Day,by Frank Fox,Rare Books,£6.59
Geology,by Arthur R. Dwerryhouse,Rare Books,£6.99
The English From Pirates To Prophets,by Edmond Privat,Rare Books,£7.19
Mrs. Dale at Home,by Jonquil Antony,Rare Books,£6.29
The Right Way to do House Repairs and Decorations,by Valentine Coulter,Rare Books,£5.89
Essays of To-Day and Yesterday,by A. C. Benson,Rare Books,£5.59
Recent Discoveries Relating to the Life and Works of William Shakespeare - English,by Arthur Field,Rare Books,£7.09
The London Assurance: 1720- 1920.,by G. S. Street,Rare Books,£7.29
International Trade,by Barrett Whale,Rare Books,£6.79
Patriotism In Literature.,by J. Drinkwater,Rare Books,£6.59
Commercial Geography,by Marion I. Newbigin,Rare Books,£6.99
English Literature: Modern 1453-1914,by G.H. Mair,Rare Books,£6.59
The Ohio and Mississippi Floods of 1912 Bulletin Y & The Floods Of 1913 Bulletin Z,by H C Frankenfield,Rare Books,£7.89
"The Royal Albert Hall Campaign 1944, under the Auspices of the Faith for the Times Campaign",by Various Contributors,Rare Books,£5.79
The Geological Growth of Europe,by G.A.J Cole,Rare Books,£7.69
Half Hours With Great Authors: Emerson,by Emerson,Rare Books,£4.99
"Europe and America, The Western World in Modern Times",by Solomon F. Bloom,Rare Books,£8.49
Scent Bottles,by Kate Foster,Rare Books,£7.09
Elementary Russian Reader,by George Z. Patrick,Rare Books,£7.09
The Craft of Enamelling,by Kenneth Neville,Rare Books,£5.59
The Erotic Motive in Literature,by Albert Mordell,Rare Books,£6.49
Absorption Spectrophotometry,by G.F.Lothian,Rare Books,£6.89
Radar Works Like This,by Egon Larsen,Rare Books,£7.19
The A to Z of Holidays Abroad ... Illustrated by Rufus Segar,by John Leslie Brewer,Rare Books,£8.39
The King's English and How to Write It,by John Bygott and A. J. L. Jones,Rare Books,£6.19
Economic Entomology Vol. I Aptera,by Andrew Murray,Rare Books,£6.79
Television Simply Explained,by R. W. Hallows,Rare Books,£7.79
Say The Word,by Ivor Brown,Rare Books,£6.39
The Sea Lions,by J F Cooper,Rare Books,£5.79
The Golden Key - Volume I,by R E Allan Retallick,Rare Books,£7.39
Natural History of Intellect and Other Papers,by Ralph Waldo Emerson,Rare Books,£8.59
The Christian Book Store,by John Bass,Rare Books,£6.79
The Organization and Management of Hospital Stores,by J. E. Stone,Rare Books,£7.19
Goodwood Estate Archives: Catalogue Volume III,by Timothy J. McCann (ed.),Rare Books,£5.89
The Wilberforce Archives,by Francis W. Steer,Rare Books,£6.19
The Wilberforce Archives,by Francis W. Steer,Rare Books,£5.29
The Maxse Papers,by Francis W. Steer,Rare Books,£6.89
Rhymes and Recitations of School and Home,by John Lea,Rare Books,£6.19
The Twelve Republics,by M. Follick,Rare Books,£6.89
Russian for The Services,by Maurice O'C Walshe,Rare Books,£7.39
Mayhew's Characters,by Peter Quennell (Ed.),Rare Books,£7.09
Youth Looks Towards Marriage,by David R. Mace,Rare Books,£4.99
Memory,by R. De Saint-Laurent,Rare Books,£6.79
Close Of Play,by Neville Cardus,Rare Books,£6.99
Operas Every Child Should Know,by Dolores Bacon,Rare Books,£9.39
The Big Book Of Aeroplanes,by G.G. Jackson,Rare Books,£7.19
Freedom Is The Right To Choose,by Archibald MacLeish,Rare Books,£9.89
"The First of Everything: A History of Human Invention, Innovation and Discovery",by Stewart Ross,Rare Books,£6.49
Wisdom For Our Time,by James Nelson,Rare Books,£20.89
Ideal Commonwealths,by Henry Morley (Ed.),Rare Books,£6.49
Collins Russian Phrase Book,by J.O. Lewis,Rare Books,£7.49
The Record Year 2. A Guide to This Year's Gramaphone Records Including a Complete Guide to Long Playing Records,by V. Sackville-West,Rare Books,£6.49
Know Your Ministry,by None stated,Rare Books,£7.49
A Study of Six Plays by Ibsen,by Brian Downs,Rare Books,£6.49
Home Service Book,by Joan Storey,Rare Books,£5.89
A Handbook to Poultry Practice,by Keith Wilson,Rare Books,£7.49
Disraeli: A Picture of the Victorian Age,by Andre Maurois,Rare Books,£7.39
Personal Studies,by Henry Scott Holland,Rare Books,£7.89
The Archbishop Speaks,by Edward Carpenter,Rare Books,£7.09
Dyeing and Cleaning: A Practical Handbook,by Frank J. Farrell,Rare Books,£20.89
Notes To Goethe's Poems Volume II,by James I. C Boyd,Rare Books,£5.49
Collecting Gramophone Records (Soundbooks S.),by E.T. Bryant,Rare Books,£10.09
Junior Principles Of Quantity Surveying: A Treatise On Working-up And Final Accounts,by Reginald Douglas Wood,Rare Books,£19.09
The Advanced Driver,by Norman Sullivan,Rare Books,£7.49
You Have Lived Through All This,by Edward Thompson,Rare Books,£18.69
This Generous Earth; Essays and Memoirs,by Hill Field,Rare Books,£5.89
Selected Speeches on the Constitution Volume II,by C.S.Emden (Ed.),Rare Books,£7.69
An Introduction to Critical Path Analysis,by K. Lockyer,Rare Books,£6.19
A First Book in English Literature,"by Henry S. Pancoast, Percy Van Dyke Shelly",Rare Books,£6.49
A Treasury of Horse Stories,by Margaret Cabell Self (ed.),Rare Books,£13.59
Schöne Möbel aus Fünf Jahrhunderten.,by Richard Graul,Rare Books,£12.09
"Vanished Supremacies: Essays on European History, 1812-1918 (Collected essays of Sir Lewis Namier; Vol 1)",by Sir Lewis Namier,Rare Books,£22.39
Observations on the Attempted Application of Pantheistic Principles,by W. H. Mill,Rare Books,£19.89
Montesquieu: Pioneer Of The Sociology of Knowledge (International Library of Sociology and Social Reconstruction),by Werner Stark,Rare Books,£11.59
The History of Astronomy,by Giorgio Abetti,Rare Books,£8.69
How to Explore Abbeys and Monasteries,by Kenneth A. Lindley,Rare Books,£5.89
Modern Road Construction,by Bernard H Knight,Rare Books,£6.19
Essays of To-Day and Yesterday,by Francis Thompson,Rare Books,£5.39
Letters and Social Aims,by Ralpha Waldo Emerson,Rare Books,£11.49
The Dialect of West Somerset,by Frederic Thomas Elsworthy,Rare Books,£17.29
"Reflections on the Revolution of Our Time, Allen and Unwin. 1944.",by H. J. Laski,Rare Books,£6.49
I Play As I Please,by Humphrey Lyttleton,Rare Books,£23.69
A Seaman's Pocketbook 1952,,Rare Books,£6.89
The Man Without a Country,by M. J. Landa,Rare Books,£7.09
The Theory and Practice of Time Study,by W. Charles Glassey,Rare Books,£5.49
Mary King; My Way: How I Train for Success,by Mary King,Rare Books,£6.39
"An American Text-Book of Surgery for Practitioners and Students, Vol. 1",by Various,Rare Books,£10.39
The Observer's Book of Birds,by S. Vere Benson,Rare Books,£9.79
Coins de Paris,by Leo Claretie,Rare Books,£9.49
Heroes Of Modern Days,by Mrs Herbert Percival,Rare Books,£7.99
The Truth about Publishing,by Stanley Unwin,Rare Books,£5.49
Power Score,by Geoff Smart Randy Street and Alan Foster,Rare Books,£9.39
"Abrege de L'Histoire Universelle, Ancienne et Moderne, A L'Usage de la Jeunesse, Tome Troisieme & Quatrieme",by Unstated,Rare Books,£6.59
"Abrege de L'Histoire Universelle, Ancienne et Moderne, A L'Usage de la Jeunesse, Tome Premier & Seconde",by Unstated,Rare Books,£7.19
L' Amour Maternel Chez Les Animaux,by Ernest Menault,Rare Books,£6.79
Social Insurance in Britain: A Text Book for Actuarial Students,by Charles E. Clarke,Rare Books,£6.79
Tell England: a Study in a Generation,by Ernest Raymond,Rare Books,£7.09
Chats on Old Furniture,by Arthur Hayden,Rare Books,£6.99
"Endymion: The Works of Benjamin Disraeli, Earl of Beaconsfield: Volume II",by Benjamin Disraeli,Rare Books,£6.29
Man Under Water,by Henry Billings,Rare Books,£5.99
Christian Faith and The Common Life,"by Nils Ehrenstrom, et al",Rare Books,£6.79
The Teaching of English in Upper Forms,by A. J. J. Ratcliff,Rare Books,£6.89
The Church In The Market Place,by Claud Lovett,Rare Books,£6.49
Lectures to Young Men and Letters to Young Men Volume II,by William B. Sprague,Rare Books,£6.19
Modern Symposium,by G. Lowes. Dickinson,Rare Books,£6.49
How to Make Big Profits From Home Mail-Order,by John Trevor,Rare Books,£5.49
"Backchat in 4 Languages. (English, French, German, Spanish)",by H.Westron & A.Pilley,Rare Books,£6.89
